rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor,RGIId,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,CenLon,CenLat,northness,eastness
RGI60-11.03354,2000-01-01_2020-01-01,33000.0,-0.1008,0.2369,11,False,RGI60-11.03354,0.033,2915,2992,2938,20.7,40,218,7.009,45.383,0.766044443118978,0.6427876096865393
RGI60-11.03355,2000-01-01_2020-01-01,19000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03355,0.019,2843,2948,2897,43.1,120,139,6.259,44.856,-0.4999999999999998,0.8660254037844387
RGI60-11.03356,2000-01-01_2020-01-01,386000.0,-0.2899,0.1869,11,False,RGI60-11.03356,0.386,2843,3783,3268,32.6,239,1746,7.008,45.954,-0.5150380749100544,-0.8571673007021121
RGI60-11.03357,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03357,0.011,2879,2942,2900,29.1,153,90,6.238,44.85,-0.8910065241883678,0.45399049973954686
RGI60-11.03358,2000-01-01_2020-01-01,13000.0,-0.2954,0.4029,11,False,RGI60-11.03358,0.013,3091,3155,3122,25.5,158,155,6.275,44.887,-0.9271838545667873,0.37460659341591224
RGI60-11.03359,2000-01-01_2020-01-01,484000.0,-0.3952,0.187,11,False,RGI60-11.03359,0.484,2850,3673,3301,31.5,268,1466,6.85,45.532,-0.03489949670250076,-0.9993908270190958
RGI60-11.03360,2000-01-01_2020-01-01,93000.0,-0.1072,0.3005,11,False,RGI60-11.03360,0.093,2825,3263,3051,31.8,19,858,7.065,45.432,0.9455185755993168,0.3255681544571567
RGI60-11.03361,2000-01-01_2020-01-01,373000.0,-0.5155,0.3108,11,False,RGI60-11.03361,0.373,2632,3311,2990,34.8,342,1210,6.109,44.936,0.9510565162951535,-0.3090169943749477
RGI60-11.03362,2000-01-01_2020-01-01,39000.0,0.165,0.3706,11,False,RGI60-11.03362,0.039,3099,3263,3197,35.1,253,284,6.261,44.961,-0.2923717047227371,-0.9563047559630353
RGI60-11.03363,2000-01-01_2020-01-01,121000.0,-1.0164,0.4743,11,False,RGI60-11.03363,0.121,2947,3267,3106,33.3,134,705,6.269,44.882,-0.6946583704589974,0.7193398003386511
RGI60-11.03364,2000-01-01_2020-01-01,442000.0,-0.6095,0.2817,11,False,RGI60-11.03364,0.442,3011,3657,3193,32.7,116,880,6.356,44.878,-0.4383711467890775,0.8987940462991669
RGI60-11.03365,2000-01-01_2020-01-01,111000.0,-1.0486,0.5616,11,False,RGI60-11.03365,0.111,2934,3425,3205,40.4,55,614,6.357,44.868,0.573576436351046,0.8191520442889918
RGI60-11.03366,2000-01-01_2020-01-01,76000.0,-0.858,0.6615,11,False,RGI60-11.03366,0.076,2530,3036,2775,40.6,319,764,6.101,44.936,0.7547095802227719,-0.6560590289905074
RGI60-11.03367,2000-01-01_2020-01-01,398000.0,-0.8337,0.2891,11,False,RGI60-11.03367,0.398,2464,3033,2635,26.7,337,1222,7.088,45.35,0.9205048534524403,-0.3907311284892739
RGI60-11.03368,2000-01-01_2020-01-01,79000.0,-1.1975,0.5492,11,False,RGI60-11.03368,0.079,2984,3320,3175,35.5,83,489,6.359,44.865,0.12186934340514749,0.992546151641322
RGI60-11.03369,2000-01-01_2020-01-01,249000.0,-0.8304,0.3492,11,False,RGI60-11.03369,0.249,2659,3200,2896,29.0,20,1068,6.865,45.542,0.9396926207859084,0.3420201433256687
RGI60-11.03370,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03370,0.013,2689,2777,2716,40.2,347,120,6.182,44.911,0.9743700647852351,-0.22495105434386534
RGI60-11.03371,2000-01-01_2020-01-01,191000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03371,0.191,2664,3119,2862,44.2,348,368,6.247,44.972,0.9781476007338056,-0.20791169081775987
RGI60-11.03372,2000-01-01_2020-01-01,89000.0,-0.0168,0.4219,11,False,RGI60-11.03372,0.089,2585,3113,2683,38.7,21,638,6.44,45.066,0.9335804264972017,0.35836794954530027
RGI60-11.03373,2000-01-01_2020-01-01,2013000.0,-0.83,0.1939,11,False,RGI60-11.03373,2.013,2843,3310,3092,13.9,281,2329,7.143,45.363,0.1908089953765451,-0.9816271834476639
RGI60-11.03374,2000-01-01_2020-01-01,86000.0,-0.5092,0.3702,11,False,RGI60-11.03374,0.086,2744,2982,2850,29.8,28,406,6.883,45.435,0.882947592858927,0.4694715627858908
RGI60-11.03375,2000-01-01_2020-01-01,27000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03375,0.027,3328,3483,3417,35.1,238,220,6.329,44.85,-0.529919264233205,-0.848048096156426
RGI60-11.03376,2000-01-01_2020-01-01,503000.0,-0.4253,0.1742,11,False,RGI60-11.03376,0.503,2951,3359,3163,21.5,152,1299,6.784,45.487,-0.882947592858927,0.4694715627858907
RGI60-11.03377,2000-01-01_2020-01-01,717000.0,-0.5101,0.1774,11,False,RGI60-11.03377,0.717,2997,3216,3073,7.4,20,2197,6.788,45.366,0.9396926207859084,0.3420201433256687
RGI60-11.03378,2000-01-01_2020-01-01,466000.0,-0.8875,0.3125,11,False,RGI60-11.03378,0.466,2864,3184,2990,23.5,346,895,6.856,45.134,0.9702957262759965,-0.24192189559966787
RGI60-11.03379,2000-01-01_2020-01-01,107000.0,-0.6619,0.5199,11,False,RGI60-11.03379,0.107,2454,2926,2622,47.9,325,482,6.072,44.94,0.8191520442889916,-0.5735764363510465
RGI60-11.03380,2000-01-01_2020-01-01,482000.0,-0.6514,0.5273,11,False,RGI60-11.03380,0.482,2469,3023,2715,34.7,4,560,6.169,44.9,0.9975640502598242,0.0697564737441253
RGI60-11.03381,2000-01-01_2020-01-01,59000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03381,0.059,3177,3555,3368,43.7,348,513,6.906,45.895,0.9781476007338056,-0.20791169081775987
RGI60-11.03382,2000-01-01_2020-01-01,91000.0,-1.2241,0.5801,11,False,RGI60-11.03382,0.091,3128,3403,3273,32.9,278,446,6.241,44.893,0.13917310096006547,-0.9902680687415704
RGI60-11.03383,2000-01-01_2020-01-01,52000.0,-0.6816,0.8113,11,False,RGI60-11.03383,0.052,3420,3761,3592,52.8,4,289,6.36,44.89,0.9975640502598242,0.0697564737441253
RGI60-11.03384,2000-01-01_2020-01-01,1150000.0,-0.7206,0.2133,11,False,RGI60-11.03384,1.15,2365,2913,2661,26.7,301,956,6.887,46.108,0.5150380749100542,-0.8571673007021123
RGI60-11.03385,2000-01-01_2020-01-01,281000.0,-0.3279,0.2549,11,False,RGI60-11.03385,0.281,2423,3340,2929,40.7,2,1101,6.345,45.004,0.9993908270190958,0.03489949670250097
RGI60-11.03386,2000-01-01_2020-01-01,253000.0,-0.5913,0.2476,11,False,RGI60-11.03386,0.253,2796,3223,3012,35.2,328,391,7.136,45.353,0.8480480961564258,-0.529919264233205
RGI60-11.03387,2000-01-01_2020-01-01,47000.0,-0.3939,0.5297,11,False,RGI60-11.03387,0.047,2692,3039,2831,41.1,19,410,6.384,44.977,0.9455185755993168,0.3255681544571567
RGI60-11.03388,2000-01-01_2020-01-01,221000.0,-0.4501,0.3091,11,False,RGI60-11.03388,0.221,2702,3526,3146,43.6,327,985,6.792,45.817,0.838670567945424,-0.544639035015027
RGI60-11.03389,2000-01-01_2020-01-01,1032000.0,-0.9262,0.206,11,False,RGI60-11.03389,1.032,2186,3055,2465,26.7,317,1746,6.889,45.892,0.7313537016191707,-0.6819983600624983
RGI60-11.03390,2000-01-01_2020-01-01,206000.0,-1.3195,0.62,11,False,RGI60-11.03390,0.206,2764,3280,2878,34.2,308,777,6.252,44.875,0.6156614753256585,-0.7880107536067218
RGI60-11.03391,2000-01-01_2020-01-01,56000.0,-0.6061,0.4951,11,False,RGI60-11.03391,0.056,3179,3546,3356,43.1,284,488,6.882,45.877,0.24192189559966742,-0.9702957262759966
RGI60-11.03392,2000-01-01_2020-01-01,15000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03392,0.015,3312,3410,3363,40.8,109,132,6.337,44.995,-0.32556815445715664,0.9455185755993168
RGI60-11.03393,2000-01-01_2020-01-01,532000.0,-0.6312,0.213,11,False,RGI60-11.03393,0.532,3096,3373,3324,13.7,21,1001,7.008,45.241,0.9335804264972017,0.35836794954530027
RGI60-11.03394,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03394,0.012,2674,2775,2728,42.3,72,150,6.084,44.937,0.30901699437494745,0.9510565162951535
RGI60-11.03395,2000-01-01_2020-01-01,25000.0,-0.5766,0.7901,11,False,RGI60-11.03395,0.025,2823,3019,2902,46.8,57,213,6.339,44.832,0.5446390350150271,0.838670567945424
RGI60-11.03396,2000-01-01_2020-01-01,262000.0,-0.2105,0.3332,11,False,RGI60-11.03396,0.262,2909,3162,3014,24.2,137,1174,6.348,44.814,-0.7313537016191705,0.6819983600624985
RGI60-11.03397,2000-01-01_2020-01-01,123000.0,-0.7407,0.398,11,False,RGI60-11.03397,0.123,3031,3254,3185,27.7,47,419,7.053,45.229,0.6819983600624985,0.7313537016191705
RGI60-11.03398,2000-01-01_2020-01-01,32000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03398,0.032,2674,2943,2841,51.1,105,198,6.345,44.805,-0.25881904510252085,0.9659258262890683
RGI60-11.03399,2000-01-01_2020-01-01,87000.0,-1.33,0.6139,11,False,RGI60-11.03399,0.087,2994,3263,3127,34.9,211,453,6.174,44.892,-0.8571673007021123,-0.5150380749100542
RGI60-11.03400,2000-01-01_2020-01-01,2305000.0,-0.8018,0.1651,11,False,RGI60-11.03400,2.305,2767,3491,3290,13.4,350,1959,6.904,45.335,0.984807753012208,-0.1736481776669304
RGI60-11.03401,2000-01-01_2020-01-01,27000.0,-0.1716,0.4241,11,False,RGI60-11.03401,0.027,3249,3407,3297,34.8,128,247,6.64,45.274,-0.6156614753256583,0.788010753606722
RGI60-11.03402,2000-01-01_2020-01-01,30000.0,-1.0411,0.8214,11,False,RGI60-11.03402,0.03,3272,3454,3382,37.2,185,243,6.269,44.973,-0.9961946980917455,-0.08715574274765794
RGI60-11.03403,2000-01-01_2020-01-01,104000.0,-0.8957,0.4452,11,False,RGI60-11.03403,0.104,2898,3197,3025,34.5,257,487,6.166,44.895,-0.22495105434386525,-0.9743700647852351
RGI60-11.03404,2000-01-01_2020-01-01,24000.0,-1.0073,1.0491,11,False,RGI60-11.03404,0.024,2528,2651,2603,34.7,40,222,5.994,45.174,0.766044443118978,0.6427876096865393
RGI60-11.03405,2000-01-01_2020-01-01,26000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03405,0.026,2718,2968,2821,40.1,5,208,6.079,44.949,0.9961946980917455,0.08715574274765817
RGI60-11.03406,2000-01-01_2020-01-01,59000.0,-0.367,0.3469,11,False,RGI60-11.03406,0.059,3329,3464,3393,27.7,72,346,7.081,45.227,0.30901699437494745,0.9510565162951535
RGI60-11.03407,2000-01-01_2020-01-01,66000.0,-0.7634,0.4968,11,False,RGI60-11.03407,0.066,2868,3197,3058,43.4,149,404,6.38,44.927,-0.8571673007021122,0.5150380749100544
RGI60-11.03408,2000-01-01_2020-01-01,123000.0,-0.52,0.4431,11,False,RGI60-11.03408,0.123,2803,3130,2907,32.9,321,491,6.886,45.163,0.7771459614569706,-0.6293203910498378
RGI60-11.03409,2000-01-01_2020-01-01,143000.0,-0.7421,0.4641,11,False,RGI60-11.03409,0.143,2510,2744,2634,31.6,339,510,6.887,45.995,0.9335804264972015,-0.35836794954530077
RGI60-11.03410,2000-01-01_2020-01-01,50000.0,-0.3894,0.426,11,False,RGI60-11.03410,0.05,3353,3470,3420,22.9,36,231,7.062,45.273,0.8090169943749475,0.5877852522924731
RGI60-11.03411,2000-01-01_2020-01-01,392000.0,-0.7635,0.2692,11,False,RGI60-11.03411,0.392,2586,3350,3060,30.0,44,1280,6.758,45.427,0.7193398003386512,0.6946583704589973
RGI60-11.03412,2000-01-01_2020-01-01,22000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03412,0.022,2817,2957,2860,43.3,16,285,6.36,45.004,0.9612616959383189,0.27563735581699916
RGI60-11.03413,2000-01-01_2020-01-01,44000.0,-1.1656,0.8429,11,False,RGI60-11.03413,0.044,3153,3369,3249,46.0,280,281,6.251,44.868,0.17364817766692997,-0.9848077530122081
RGI60-11.03414,2000-01-01_2020-01-01,15000.0,-1.1332,1.1547,11,False,RGI60-11.03414,0.015,2677,2844,2732,39.3,47,204,6.282,44.921,0.6819983600624985,0.7313537016191705
RGI60-11.03415,2000-01-01_2020-01-01,17000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03415,0.017,2685,2838,2750,44.2,160,155,6.226,44.847,-0.9396926207859083,0.3420201433256689
RGI60-11.03416,2000-01-01_2020-01-01,222000.0,-0.4901,0.3074,11,False,RGI60-11.03416,0.222,2747,3332,3172,33.5,353,773,6.389,44.864,0.9925461516413221,-0.12186934340514723
RGI60-11.03417,2000-01-01_2020-01-01,18000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03417,0.018,2770,2958,2873,36.9,50,227,6.315,44.89,0.6427876096865394,0.766044443118978
RGI60-11.03418,2000-01-01_2020-01-01,22000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03418,0.022,2962,3263,3120,49.8,23,259,6.919,45.906,0.9205048534524404,0.39073112848927377
RGI60-11.03419,2000-01-01_2020-01-01,20000.0,0.0663,0.2561,11,False,RGI60-11.03419,0.02,2819,2858,2826,9.0,98,297,7.012,45.396,-0.13917310096006535,0.9902680687415704
RGI60-11.03420,2000-01-01_2020-01-01,39000.0,0.0404,0.2346,11,False,RGI60-11.03420,0.039,2837,2910,2879,16.5,40,297,7.012,45.396,0.766044443118978,0.6427876096865393
RGI60-11.03421,2000-01-01_2020-01-01,52000.0,-0.9899,0.6744,11,False,RGI60-11.03421,0.052,3168,3438,3323,36.2,266,403,6.279,44.906,-0.06975647374412558,-0.9975640502598242
RGI60-11.03422,2000-01-01_2020-01-01,16000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03422,0.016,2722,2879,2789,43.9,20,281,6.028,44.984,0.9396926207859084,0.3420201433256687
RGI60-11.03423,2000-01-01_2020-01-01,176000.0,-0.5252,0.2736,11,False,RGI60-11.03423,0.176,2609,3015,2730,29.6,15,625,6.788,45.418,0.9659258262890683,0.25881904510252074
RGI60-11.03424,2000-01-01_2020-01-01,25000.0,-0.2507,0.3279,11,False,RGI60-11.03424,0.025,3042,3136,3083,18.0,241,370,6.353,44.904,-0.48480962024633684,-0.8746197071393959
RGI60-11.03425,2000-01-01_2020-01-01,321000.0,-0.8618,0.3112,11,False,RGI60-11.03425,0.321,2825,3232,2997,27.4,64,888,6.767,45.29,0.43837114678907746,0.898794046299167
RGI60-11.03426,2000-01-01_2020-01-01,16000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03426,0.016,2711,2853,2793,42.2,163,162,6.223,44.847,-0.9563047559630355,0.2923717047227366
RGI60-11.03427,2000-01-01_2020-01-01,2775000.0,-0.8394,0.1469,11,False,RGI60-11.03427,2.775,2661,3225,3034,11.2,355,2852,6.78,45.369,0.9961946980917455,-0.08715574274765832
RGI60-11.03428,2000-01-01_2020-01-01,10000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03428,0.01,3104,3202,3144,50.3,276,122,6.217,44.964,0.10452846326765299,-0.9945218953682734
RGI60-11.03429,2000-01-01_2020-01-01,157000.0,-0.4858,0.2425,11,False,RGI60-11.03429,0.157,2869,2979,2912,14.2,258,505,6.974,45.585,-0.2079116908177598,-0.9781476007338056
RGI60-11.03430,2000-01-01_2020-01-01,47000.0,-0.9863,0.8752,11,False,RGI60-11.03430,0.047,2879,3112,3016,46.1,117,161,6.785,45.359,-0.45399049973954675,0.8910065241883679
RGI60-11.03431,2000-01-01_2020-01-01,31000.0,-1.1552,0.9541,11,False,RGI60-11.03431,0.031,2786,3077,2968,42.7,39,302,6.185,44.882,0.7771459614569709,0.6293203910498374
RGI60-11.03432,2000-01-01_2020-01-01,121000.0,-0.6247,0.3538,11,False,RGI60-11.03432,0.121,3092,3480,3311,30.2,188,906,7.042,45.475,-0.9902680687415703,-0.13917310096006552
RGI60-11.03433,2000-01-01_2020-01-01,284000.0,-0.4563,0.267,11,False,RGI60-11.03433,0.284,2582,3026,2764,34.0,32,878,6.402,44.91,0.848048096156426,0.5299192642332049
RGI60-11.03434,2000-01-01_2020-01-01,77000.0,0.0808,0.2772,11,False,RGI60-11.03434,0.077,2536,2752,2616,28.8,334,377,6.866,46.052,0.8987940462991668,-0.4383711467890778
RGI60-11.03435,2000-01-01_2020-01-01,54000.0,-0.601,0.5278,11,False,RGI60-11.03435,0.054,3139,3412,3246,38.5,135,405,6.285,44.903,-0.7071067811865475,0.7071067811865476
RGI60-11.03436,2000-01-01_2020-01-01,13000.0,-0.1281,0.5296,11,False,RGI60-11.03436,0.013,2950,3109,3009,43.5,111,193,6.114,44.936,-0.35836794954530027,0.9335804264972017
RGI60-11.03437,2000-01-01_2020-01-01,1106000.0,-0.6765,0.2533,11,False,RGI60-11.03437,1.106,2527,3475,2953,34.3,14,1533,6.331,44.977,0.9702957262759965,0.24192189559966773
RGI60-11.03438,2000-01-01_2020-01-01,83000.0,-0.1801,0.2225,11,False,RGI60-11.03438,0.083,3044,3260,3175,20.2,266,575,6.819,45.856,-0.06975647374412558,-0.9975640502598242
RGI60-11.03439,2000-01-01_2020-01-01,179000.0,-0.6678,0.301,11,False,RGI60-11.03439,0.179,2836,3049,2959,23.3,337,507,6.609,45.309,0.9205048534524403,-0.3907311284892739
RGI60-11.03440,2000-01-01_2020-01-01,87000.0,-0.4029,0.2906,11,False,RGI60-11.03440,0.087,2712,2815,2776,18.7,45,363,6.116,45.243,0.7071067811865476,0.7071067811865476
RGI60-11.03441,2000-01-01_2020-01-01,37000.0,-0.2674,0.3799,11,False,RGI60-11.03441,0.037,3323,3475,3436,33.0,283,294,6.349,44.875,0.22495105434386492,-0.9743700647852352
RGI60-11.03442,2000-01-01_2020-01-01,48000.0,-0.2074,0.2328,11,False,RGI60-11.03442,0.048,3153,3206,3178,12.0,252,336,7.108,45.318,-0.30901699437494756,-0.9510565162951535
RGI60-11.03443,2000-01-01_2020-01-01,24000.0,-0.8208,0.7495,11,False,RGI60-11.03443,0.024,2785,2962,2881,33.5,218,304,6.248,44.849,-0.788010753606722,-0.6156614753256582
RGI60-11.03444,2000-01-01_2020-01-01,17000.0,-0.3935,0.4341,11,False,RGI60-11.03444,0.017,2714,2861,2779,45.7,159,124,6.229,44.849,-0.9335804264972017,0.3583679495453002
RGI60-11.03445,2000-01-01_2020-01-01,42000.0,-1.2143,1.1045,11,False,RGI60-11.03445,0.042,2884,3176,3081,37.2,65,416,6.178,44.893,0.42261826174069944,0.9063077870366499
RGI60-11.03446,2000-01-01_2020-01-01,263000.0,-0.5902,0.2467,11,False,RGI60-11.03446,0.263,2951,3241,3072,24.4,315,965,6.886,45.334,0.7071067811865474,-0.7071067811865477
RGI60-11.03447,2000-01-01_2020-01-01,347000.0,-0.222,0.2872,11,False,RGI60-11.03447,0.347,2457,3415,2943,43.1,321,1024,6.37,44.952,0.7771459614569706,-0.6293203910498378
RGI60-11.03448,2000-01-01_2020-01-01,55000.0,-0.5334,0.3663,11,False,RGI60-11.03448,0.055,3240,3493,3394,32.1,211,383,6.423,44.95,-0.8571673007021123,-0.5150380749100542
RGI60-11.03449,2000-01-01_2020-01-01,150000.0,-0.8886,0.4024,11,False,RGI60-11.03449,0.15,2339,2702,2534,37.3,331,542,6.862,45.976,0.8746197071393959,-0.4848096202463369
RGI60-11.03450,2000-01-01_2020-01-01,106000.0,-0.5968,0.4115,11,False,RGI60-11.03450,0.106,2580,2762,2690,20.4,82,600,6.877,45.985,0.13917310096006547,0.9902680687415704
RGI60-11.03451,2000-01-01_2020-01-01,554000.0,-0.3633,0.1699,11,False,RGI60-11.03451,0.554,2950,3449,3222,23.1,287,1010,6.725,45.299,0.2923717047227367,-0.9563047559630354
RGI60-11.03452,2000-01-01_2020-01-01,948000.0,-0.4785,0.1671,11,False,RGI60-11.03452,0.948,2463,3548,3282,28.0,62,2222,6.88,45.521,0.46947156278589086,0.8829475928589269
RGI60-11.03453,2000-01-01_2020-01-01,40000.0,-0.9671,0.7993,11,False,RGI60-11.03453,0.04,2847,3075,2920,36.4,86,383,6.336,44.835,0.06975647374412523,0.9975640502598242
RGI60-11.03454,2000-01-01_2020-01-01,93000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03454,0.093,2356,2655,2524,51.1,296,467,6.188,44.86,0.4383711467890774,-0.898794046299167
RGI60-11.03455,2000-01-01_2020-01-01,60000.0,0.0009,0.5339,11,False,RGI60-11.03455,0.06,2535,2898,2689,44.8,16,419,6.136,44.867,0.9612616959383189,0.27563735581699916
RGI60-11.03456,2000-01-01_2020-01-01,287000.0,-0.4529,0.2691,11,False,RGI60-11.03456,0.287,2635,3218,2871,32.9,287,1251,6.351,44.891,0.2923717047227367,-0.9563047559630354
RGI60-11.03457,2000-01-01_2020-01-01,37000.0,-0.4924,0.5723,11,False,RGI60-11.03457,0.037,2218,2393,2280,39.7,354,149,5.937,44.988,0.9945218953682733,-0.10452846326765342
RGI60-11.03458,2000-01-01_2020-01-01,71000.0,-0.4757,0.4285,11,False,RGI60-11.03458,0.071,2944,3184,3084,30.4,107,387,6.341,45.127,-0.29237170472273666,0.9563047559630355
RGI60-11.03459,2000-01-01_2020-01-01,164000.0,-0.7133,0.4369,11,False,RGI60-11.03459,0.164,2843,3065,2938,23.2,358,612,6.833,45.14,0.9993908270190958,-0.034899496702500823
RGI60-11.03460,2000-01-01_2020-01-01,58000.0,-0.565,0.4509,11,False,RGI60-11.03460,0.058,3232,3453,3402,25.7,16,318,7.07,45.252,0.9612616959383189,0.27563735581699916
RGI60-11.03461,2000-01-01_2020-01-01,41000.0,-0.2491,0.4188,11,False,RGI60-11.03461,0.041,2972,3255,3107,43.7,244,375,6.755,45.418,-0.43837114678907774,-0.8987940462991668
RGI60-11.03462,2000-01-01_2020-01-01,66000.0,-0.1423,0.4333,11,False,RGI60-11.03462,0.066,2658,2951,2774,36.5,332,455,6.242,44.782,0.882947592858927,-0.4694715627858908
RGI60-11.03463,2000-01-01_2020-01-01,50000.0,-0.5653,0.4416,11,False,RGI60-11.03463,0.05,3201,3413,3297,39.5,265,221,6.864,45.518,-0.08715574274765825,-0.9961946980917455
RGI60-11.03464,2000-01-01_2020-01-01,906000.0,-1.0419,0.2022,11,False,RGI60-11.03464,0.906,2356,2748,2475,16.3,335,1270,6.972,45.549,0.90630778703665,-0.4226182617406992
RGI60-11.03465,2000-01-01_2020-01-01,60000.0,-0.6356,0.5653,11,False,RGI60-11.03465,0.06,2393,2633,2473,30.9,62,445,6.137,45.273,0.46947156278589086,0.8829475928589269
RGI60-11.03466,2000-01-01_2020-01-01,7687000.0,-0.9738,0.161,11,False,RGI60-11.03466,7.687,2258,3715,2977,24.0,231,5010,6.992,45.913,-0.6293203910498378,-0.7771459614569706
RGI60-11.03467,2000-01-01_2020-01-01,104000.0,-0.1185,0.3757,11,False,RGI60-11.03467,0.104,3212,3667,3476,38.5,114,648,6.336,44.998,-0.40673664307580026,0.9135454576426009
RGI60-11.03468,2000-01-01_2020-01-01,350000.0,-0.9378,0.2788,11,False,RGI60-11.03468,0.35,2540,2875,2701,23.9,137,920,6.764,45.765,-0.7313537016191705,0.6819983600624985
RGI60-11.03469,2000-01-01_2020-01-01,59000.0,-1.045,0.7406,11,False,RGI60-11.03469,0.059,2934,3479,3247,48.1,322,512,6.348,44.885,0.788010753606722,-0.6156614753256582
RGI60-11.03470,2000-01-01_2020-01-01,108000.0,-0.4964,0.4933,11,False,RGI60-11.03470,0.108,2288,2655,2449,33.9,0,364,6.133,45.303,1.0,0.0
RGI60-11.03471,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03471,0.013,3571,3699,3639,45.7,208,112,6.306,45.004,-0.8829475928589269,-0.46947156278589086
RGI60-11.03472,2000-01-01_2020-01-01,314000.0,-0.0969,0.2826,11,False,RGI60-11.03472,0.314,2798,3206,3047,28.8,78,656,6.112,44.925,0.20791169081775945,0.9781476007338056
RGI60-11.03473,2000-01-01_2020-01-01,1983000.0,-1.0947,0.1907,11,False,RGI60-11.03473,1.983,2539,3425,3012,23.5,31,2721,6.367,44.861,0.8571673007021123,0.5150380749100542
RGI60-11.03474,2000-01-01_2020-01-01,56000.0,-0.2771,0.3721,11,False,RGI60-11.03474,0.056,2925,3171,3039,29.8,15,420,7.046,45.436,0.9659258262890683,0.25881904510252074
RGI60-11.03475,2000-01-01_2020-01-01,240000.0,-0.4118,0.2226,11,False,RGI60-11.03475,0.24,2861,3414,3165,27.3,288,994,6.955,45.946,0.30901699437494723,-0.9510565162951536
RGI60-11.03476,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.03476,0.014,3082,3270,3165,53.3,238,99,6.35,44.941,-0.529919264233205,-0.848048096156426
RGI60-11.03477,2000-01-01_2020-01-01,47000.0,-0.064,0.9335,11,False,RGI60-11.03477,0.047,3182,3466,3329,39.6,250,365,6.321,44.959,-0.34202014332566855,-0.9396926207859084
RGI60-11.03478,2000-01-01_2020-01-01,379000.0,-0.6084,0.2181,11,False,RGI60-11.03478,0.379,2981,3363,3150,25.9,332,759,6.965,45.268,0.882947592858927,-0.4694715627858908
