rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor,RGIId,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,CenLon,CenLat,northness,eastness,t_jja,p_annual,srad_jja,z_era5,t_jja_corr,apdd,apdd_2022,apdd_anom_2022
RGI60-11.01366,2000-01-01_2020-01-01,317000.0,-0.5782,0.2449,11,False,RGI60-11.01366,0.317,2850,3432,3169,36.9,249,733,8.10345,46.5937,-0.3583679495453007,-0.9335804264972016,8.8559265,1821.775388717652,20269116.0,2247.0383,2.863175659179688,398.60370453884894,600.674878607248,202.0711740683991
RGI60-11.01367,2000-01-01_2020-01-01,211000.0,-0.8493,0.3249,11,False,RGI60-11.01367,0.211,2590,2856,2709,18.2,5,751,8.60104,46.5988,0.9961946980917455,0.0871557427476581,9.1139,1913.577222824097,19746142.0,2223.5479,5.958461219787598,751.1794627920585,1009.5207866767518,258.3413238846932
RGI60-11.01368,2000-01-01_2020-01-01,21000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01368,0.021,3015,3103,3063,26.2,303,177,8.40488,46.6,0.5446390350150266,-0.8386705679454243,9.1139,1913.577222824097,19746142.0,2223.5479,3.6574612197875975,472.5198023390476,679.6646688401271,207.1448665010795
RGI60-11.01369,2000-01-01_2020-01-01,23000.0,-0.3505,0.4438,11,False,RGI60-11.01369,0.023,2872,3012,2944,33.3,208,226,8.1612,46.5976,-0.8829475928589269,-0.4694715627858908,8.086038,1923.3878135681152,20174686.0,2369.8513,4.35407120513916,553.7864189861498,783.3160457351165,229.52962674896673
RGI60-11.01370,2000-01-01_2020-01-01,17000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01370,0.017,3232,3282,3262,23.6,41,146,8.16965,46.5977,0.754709580222772,0.6560590289905073,8.086038,1923.3878135681152,20174686.0,2369.8513,2.287071205139161,345.45698608195465,524.1489552211774,178.69196913922275
RGI60-11.01371,2000-01-01_2020-01-01,58000.0,-0.3092,0.5482,11,False,RGI60-11.01371,0.058,2459,2689,2581,45.1,31,246,8.26988,46.5978,0.8571673007021123,0.5150380749100542,8.086038,1923.3878135681152,20174686.0,2369.8513,6.713571205139161,865.6726761730957,1148.084553168831,282.41187699573527
RGI60-11.01372,2000-01-01_2020-01-01,54000.0,-1.2253,0.6542,11,False,RGI60-11.01372,0.054,3003,3118,3079,24.4,192,261,8.40583,46.5984,-0.9781476007338056,-0.2079116908177595,9.1139,1913.577222824097,19746142.0,2223.5479,3.5534612197875983,461.6838655591813,666.3872688156007,204.70340325641945
RGI60-11.01373,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01373,0.014,3149,3216,3186,28.9,110,103,8.17153,46.5963,-0.3420201433256687,0.9396926207859084,8.086038,1923.3878135681152,20174686.0,2369.8513,2.7810712051391606,389.7839655353762,580.7782823861112,190.99431685073495
RGI60-11.01374,2000-01-01_2020-01-01,71000.0,-0.637,0.4032,11,False,RGI60-11.01374,0.071,2875,3094,2956,29.8,251,329,8.35986,46.5961,-0.3255681544571566,-0.9455185755993168,8.086038,1923.3878135681152,20174686.0,2369.8513,4.276071205139161,544.8278049271339,772.4874692874096,227.65966436027566
RGI60-11.01375,2000-01-01_2020-01-01,37000.0,-0.4138,0.4451,11,False,RGI60-11.01375,0.037,2911,3137,3027,34.4,179,329,8.1685,46.5938,-0.9998476951563912,0.0174524064372834,8.086038,1923.3878135681152,20174686.0,2369.8513,3.8145712051391607,493.59147146589856,710.0801049015939,216.48863343569536
RGI60-11.01376,2000-01-01_2020-01-01,56000.0,-0.3759,0.3272,11,False,RGI60-11.01376,0.056,2695,2820,2761,19.3,65,383,8.61109,46.5967,0.4226182617406994,0.90630778703665,9.1139,1913.577222824097,19746142.0,2223.5479,5.620461219787598,705.5873555229709,956.8537033831346,251.2663478601637
RGI60-11.01377,2000-01-01_2020-01-01,187000.0,-0.2214,0.276,11,False,RGI60-11.01377,0.187,2851,3381,3143,34.4,228,808,8.10591,46.5895,-0.6691306063588581,-0.7431448254773944,8.8559265,1821.775388717652,20269116.0,2247.0383,3.032175659179688,414.77984138994935,621.1888887601821,206.4090473702327
RGI60-11.01378,2000-01-01_2020-01-01,1432000.0,-1.0284,0.2217,11,False,RGI60-11.01378,1.432,2358,3143,2772,21.8,63,2297,8.25277,46.5881,0.4539904997395468,0.8910065241883678,8.086038,1923.3878135681152,20174686.0,2369.8513,5.4720712051391605,691.70353100484,947.294350740059,255.59081973521904
RGI60-11.01379,2000-01-01_2020-01-01,966000.0,-0.5203,0.166,11,False,RGI60-11.01379,0.966,2547,3185,2804,22.8,73,1352,8.03406,46.5843,0.2923717047227367,0.9563047559630354,8.8559265,1821.775388717652,20269116.0,2247.0383,5.235675659179687,662.8832043255863,923.7806398294163,260.8974355038299
RGI60-11.01380,2000-01-01_2020-01-01,108000.0,-0.089,0.2821,11,False,RGI60-11.01380,0.108,3207,3567,3370,40.6,250,496,8.11055,46.5894,-0.3420201433256685,-0.9396926207859084,8.8559265,1821.775388717652,20269116.0,2247.0383,1.556675659179688,286.98940180321074,455.33214339866817,168.34274159545743
RGI60-11.01381,2000-01-01_2020-01-01,27000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01381,0.027,3049,3326,3161,51.6,21,224,8.13336,46.5912,0.9335804264972016,0.3583679495453002,8.086038,1923.3878135681152,20174686.0,2369.8513,2.9435712051391603,405.1094431209654,600.1414244643204,195.03198134335497
RGI60-11.01382,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01382,0.013,2584,2680,2619,30.9,142,160,8.41558,46.5931,-0.7880107536067219,0.6156614753256584,9.1139,1913.577222824097,19746142.0,2223.5479,6.543461219787598,833.8615385428875,1103.967502484786,270.1059639418986
RGI60-11.01383,2000-01-01_2020-01-01,491000.0,-0.8216,0.238,11,False,RGI60-11.01383,0.491,2530,2898,2723,16.7,324,1361,8.69868,46.5881,0.8090169943749473,-0.5877852522924734,10.148403,1864.083766937256,19527884.0,2075.6611,5.940700531005859,748.1634477043378,1002.967690113363,254.80424240902516
RGI60-11.01384,2000-01-01_2020-01-01,29000.0,1.0113,0.906,11,False,RGI60-11.01384,0.029,3649,3852,3752,45.1,42,230,8.12349,46.59,0.7431448254773942,0.6691306063588582,8.8559265,1821.775388717652,20269116.0,2247.0383,-0.9263243408203116,136.75255340131002,243.4768658062801,106.72431240497008
RGI60-11.01385,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01385,0.011,3122,3286,3215,37.6,33,329,8.13776,46.59,0.838670567945424,0.5446390350150271,8.086038,1923.3878135681152,20174686.0,2369.8513,2.5925712051391603,372.4690422400722,558.7723827747957,186.30334053472347
RGI60-11.01386,2000-01-01_2020-01-01,19000.0,-0.3716,0.7148,11,False,RGI60-11.01386,0.019,2693,2869,2810,38.0,94,246,8.41127,46.5903,-0.0697564737441253,0.9975640502598242,9.1139,1913.577222824097,19746142.0,2223.5479,5.301961219787598,664.0903121649827,908.5227257924173,244.43241362743458
RGI60-11.01387,2000-01-01_2020-01-01,838000.0,-0.2628,0.1736,11,False,RGI60-11.01387,0.838,2600,3580,3191,31.7,255,1506,8.11432,46.5816,-0.2588190451025206,-0.9659258262890684,8.8559265,1821.775388717652,20269116.0,2247.0383,2.720175659179688,385.23035568038415,583.6221826678683,198.39182698748414
RGI60-11.01388,2000-01-01_2020-01-01,30000.0,-1.4747,0.919,11,False,RGI60-11.01388,0.03,3092,3160,3139,22.8,162,182,8.20224,46.5861,-0.9510565162951536,0.3090169943749475,8.086038,1923.3878135681152,20174686.0,2369.8513,3.08657120513916,418.9023045473535,617.4809217524062,198.5786172050527
RGI60-11.01389,2000-01-01_2020-01-01,87000.0,-1.0314,0.4493,11,False,RGI60-11.01389,0.087,2967,3152,3047,27.6,157,364,8.19508,46.585,-0.9205048534524404,0.3907311284892737,8.086038,1923.3878135681152,20174686.0,2369.8513,3.68457120513916,479.7043297015183,693.0170646473507,213.3127349458324
RGI60-11.01390,2000-01-01_2020-01-01,21000.0,-0.7248,1.1021,11,False,RGI60-11.01390,0.021,2889,3184,3052,39.8,22,562,8.14299,46.5845,0.9271838545667874,0.374606593415912,8.086038,1923.3878135681152,20174686.0,2369.8513,3.65207120513916,476.2699647765586,688.7869779262966,212.51701314973798
RGI60-11.01391,2000-01-01_2020-01-01,19000.0,-0.1206,0.4586,11,False,RGI60-11.01391,0.019,2688,2775,2737,25.5,106,214,8.41192,46.587,-0.275637355816999,0.9612616959383188,9.1139,1913.577222824097,19746142.0,2223.5479,5.776461219787597,726.4311673146697,980.9865969911175,254.55542967644783
RGI60-11.01392,2000-01-01_2020-01-01,151000.0,-0.7285,0.3939,11,False,RGI60-11.01392,0.151,2887,3161,3049,26.6,171,630,8.20962,46.5842,-0.9876883405951375,0.1564344650402309,8.086038,1923.3878135681152,20174686.0,2369.8513,3.67157120513916,478.3287882663993,691.323315561949,212.9945272955497
RGI60-11.01393,2000-01-01_2020-01-01,123000.0,-0.999,0.5483,11,False,RGI60-11.01393,0.123,2972,3242,3116,28.7,130,285,8.21956,46.5847,-0.6427876096865394,0.766044443118978,8.086038,1923.3878135681152,20174686.0,2369.8513,3.2360712051391607,433.62964255064696,635.9080337566232,202.27839120597628
RGI60-11.01394,2000-01-01_2020-01-01,304000.0,-0.489,0.2409,11,False,RGI60-11.01394,0.304,2563,2862,2730,17.6,22,950,8.61855,46.5826,0.9271838545667874,0.374606593415912,9.1139,1913.577222824097,19746142.0,2223.5479,5.821961219787598,732.5747940926233,988.0819761284017,255.50718203577844
RGI60-11.01395,2000-01-01_2020-01-01,15000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.01395,0.015,2760,2829,2797,20.8,63,127,8.73208,46.5874,0.4539904997395468,0.8910065241883678,10.148403,1864.083766937256,19527884.0,2075.6611,5.45970053100586,683.7723271728031,928.7450526960729,244.9727255232698
